time 0ms: Simulator started (Contiguous -- Next-Fit)
time 1535ms: Process D arrived (requires 86 frames)
time 1536ms: Process D arrived (requires 86 frames)
time 1537ms: Process D arrived (requires 86 frames)
time 1538ms: Process D arrived (requires 86 frames)
time 1539ms: Process D arrived (requires 86 frames)
time 1540ms: Process D arrived (requires 86 frames)
time 1541ms: Process D arrived (requires 86 frames)
time 1542ms: Process D arrived (requires 86 frames)
time 1543ms: Process D arrived (requires 86 frames)
time 1544ms: Process D arrived (requires 86 frames)
time 1545ms: Process D arrived (requires 86 frames)
time 1546ms: Process D arrived (requires 86 frames)
time 1547ms: Process D arrived (requires 86 frames)
time 1548ms: Process D arrived (requires 86 frames)
time 1549ms: Process D arrived (requires 86 frames)
time 1550ms: Process D arrived (requires 86 frames)
time 1551ms: Process D arrived (requires 86 frames)
time 1552ms: Process D arrived (requires 86 frames)
time 1553ms: Process D arrived (requires 86 frames)
time 1554ms: Process D arrived (requires 86 frames)
time 1555ms: Process D arrived (requires 86 frames)
time 1556ms: Process D arrived (requires 86 frames)
time 1557ms: Process D arrived (requires 86 frames)
time 1558ms: Process D arrived (requires 86 frames)
time 1559ms: Process D arrived (requires 86 frames)
time 1560ms: Process D arrived (requires 86 frames)
time 1561ms: Process D arrived (requires 86 frames)
time 1562ms: Process D arrived (requires 86 frames)
time 1563ms: Process D arrived (requires 86 frames)
time 1564ms: Process D arrived (requires 86 frames)
time 1565ms: Process D arrived (requires 86 frames)
time 1566ms: Process D arrived (requires 86 frames)
time 1567ms: Process D arrived (requires 86 frames)
time 1568ms: Process D arrived (requires 86 frames)
time 1569ms: Process D arrived (requires 86 frames)
time 1570ms: Process D arrived (requires 86 frames)
time 1571ms: Process D arrived (requires 86 frames)
time 1572ms: Process D arrived (requires 86 frames)
time 1573ms: Process D arrived (requires 86 frames)
time 1574ms: Process D arrived (requires 86 frames)
time 1575ms: Process D arrived (requires 86 frames)
time 1576ms: Process D arrived (requires 86 frames)
time 1577ms: Process D arrived (requires 86 frames)
time 1578ms: Process D arrived (requires 86 frames)
time 1579ms: Process D arrived (requires 86 frames)
time 1580ms: Process D arrived (requires 86 frames)
time 1581ms: Process D arrived (requires 86 frames)
time 1582ms: Process D arrived (requires 86 frames)
time 1583ms: Process D arrived (requires 86 frames)
time 1584ms: Process D arrived (requires 86 frames)
time 1585ms: Process D arrived (requires 86 frames)
time 1586ms: Process D arrived (requires 86 frames)
time 1587ms: Process D arrived (requires 86 frames)
time 1588ms: Process D arrived (requires 86 frames)
time 1589ms: Process D arrived (requires 86 frames)
time 1590ms: Process D arrived (requires 86 frames)
time 1591ms: Process D arrived (requires 86 frames)
time 1592ms: Process D arrived (requires 86 frames)
time 1593ms: Process D arrived (requires 86 frames)
time 1594ms: Process D arrived (requires 86 frames)
time 1595ms: Process D arrived (requires 86 frames)
time 1596ms: Process D arrived (requires 86 frames)
time 1597ms: Process D arrived (requires 86 frames)
time 1598ms: Process D arrived (requires 86 frames)
time 1599ms: Process D arrived (requires 86 frames)
time 1600ms: Process D arrived (requires 86 frames)
time 1601ms: Process D arrived (requires 86 frames)
time 1602ms: Process D arrived (requires 86 frames)
time 1603ms: Process D arrived (requires 86 frames)
time 1604ms: Process D arrived (requires 86 frames)
time 1605ms: Process D arrived (requires 86 frames)
time 1606ms: Process D arrived (requires 86 frames)
time 1607ms: Process D arrived (requires 86 frames)
time 1608ms: Process D arrived (requires 86 frames)
time 1609ms: Process D arrived (requires 86 frames)
time 1610ms: Process D arrived (requires 86 frames)
time 1611ms: Process D arrived (requires 86 frames)
time 1612ms: Process D arrived (requires 86 frames)
time 1613ms: Process D arrived (requires 86 frames)
time 1614ms: Process D arrived (requires 86 frames)
time 1615ms: Process D arrived (requires 86 frames)
time 1616ms: Process D arrived (requires 86 frames)
time 1617ms: Process D arrived (requires 86 frames)
time 1618ms: Process D arrived (requires 86 frames)
time 1619ms: Process D arrived (requires 86 frames)
time 1620ms: Process D arrived (requires 86 frames)
time 1621ms: Process D arrived (requires 86 frames)
time 1622ms: Process D arrived (requires 86 frames)
time 1623ms: Process D arrived (requires 86 frames)
time 1624ms: Process D arrived (requires 86 frames)
time 1625ms: Process D arrived (requires 86 frames)
time 1626ms: Process D arrived (requires 86 frames)
time 1627ms: Process D arrived (requires 86 frames)
time 1628ms: Process D arrived (requires 86 frames)
time 1629ms: Process D arrived (requires 86 frames)
time 1630ms: Process D arrived (requires 86 frames)
time 1631ms: Process D arrived (requires 86 frames)
time 1632ms: Process D arrived (requires 86 frames)
time 1633ms: Process D arrived (requires 86 frames)
time 1634ms: Process D arrived (requires 86 frames)
time 1635ms: Process D arrived (requires 86 frames)
time 1636ms: Process D arrived (requires 86 frames)
time 1637ms: Process D arrived (requires 86 frames)
time 1638ms: Process D arrived (requires 86 frames)
time 1639ms: Process D arrived (requires 86 frames)
time 1640ms: Process D arrived (requires 86 frames)
time 1641ms: Process D arrived (requires 86 frames)
time 1642ms: Process D arrived (requires 86 frames)
time 1643ms: Process D arrived (requires 86 frames)
time 1644ms: Process D arrived (requires 86 frames)
time 1645ms: Process D arrived (requires 86 frames)
time 1646ms: Process D arrived (requires 86 frames)
time 1647ms: Process D arrived (requires 86 frames)
time 1648ms: Process D arrived (requires 86 frames)
time 1649ms: Process D arrived (requires 86 frames)
time 1650ms: Process D arrived (requires 86 frames)
time 1651ms: Process D arrived (requires 86 frames)
time 1652ms: Process D arrived (requires 86 frames)
time 1653ms: Process D arrived (requires 86 frames)
time 1654ms: Process D arrived (requires 86 frames)
time 1655ms: Process D arrived (requires 86 frames)
time 1656ms: Process D arrived (requires 86 frames)
time 1657ms: Process D arrived (requires 86 frames)
time 1658ms: Process D arrived (requires 86 frames)
time 1659ms: Process D arrived (requires 86 frames)
time 1660ms: Process D arrived (requires 86 frames)
time 1661ms: Process D arrived (requires 86 frames)
time 1662ms: Process D arrived (requires 86 frames)
time 1663ms: Process D arrived (requires 86 frames)
time 1664ms: Process D arrived (requires 86 frames)
time 1665ms: Process D arrived (requires 86 frames)
time 1666ms: Process D arrived (requires 86 frames)
time 1667ms: Process D arrived (requires 86 frames)
time 1668ms: Process D arrived (requires 86 frames)
time 1669ms: Process D arrived (requires 86 frames)
time 1670ms: Process D arrived (requires 86 frames)
time 1671ms: Process D arrived (requires 86 frames)
time 1672ms: Process D arrived (requires 86 frames)
time 1673ms: Process D arrived (requires 86 frames)
time 1674ms: Process D arrived (requires 86 frames)
time 1675ms: Process D arrived (requires 86 frames)
time 1676ms: Process D arrived (requires 86 frames)
time 1677ms: Process D arrived (requires 86 frames)
time 1678ms: Process D arrived (requires 86 frames)
time 1679ms: Process D arrived (requires 86 frames)
time 1680ms: Process D arrived (requires 86 frames)
time 1681ms: Process D arrived (requires 86 frames)
time 1682ms: Process D arrived (requires 86 frames)
time 1683ms: Process D arrived (requires 86 frames)
time 1684ms: Process D arrived (requires 86 frames)
time 1685ms: Process D arrived (requires 86 frames)
time 1686ms: Process D arrived (requires 86 frames)
time 1687ms: Process D arrived (requires 86 frames)
time 1688ms: Process D arrived (requires 86 frames)
time 1689ms: Process D arrived (requires 86 frames)
time 1690ms: Process D arrived (requires 86 frames)
time 1691ms: Process D arrived (requires 86 frames)
time 1692ms: Process D arrived (requires 86 frames)
time 1693ms: Process D arrived (requires 86 frames)
time 1694ms: Process D arrived (requires 86 frames)
time 1695ms: Process D arrived (requires 86 frames)
time 1696ms: Process D arrived (requires 86 frames)
time 1697ms: Process D arrived (requires 86 frames)
time 1698ms: Process D arrived (requires 86 frames)
time 1699ms: Process D arrived (requires 86 frames)
time 1700ms: Process D arrived (requires 86 frames)
time 1701ms: Process D arrived (requires 86 frames)
time 1702ms: Process D arrived (requires 86 frames)
time 1703ms: Process D arrived (requires 86 frames)
time 1704ms: Process D arrived (requires 86 frames)
time 1705ms: Process D arrived (requires 86 frames)
time 1706ms: Process D arrived (requires 86 frames)
time 1707ms: Process D arrived (requires 86 frames)
time 1708ms: Process D arrived (requires 86 frames)
time 1709ms: Process D arrived (requires 86 frames)
time 1710ms: Process D arrived (requires 86 frames)
time 1711ms: Process D arrived (requires 86 frames)
time 1712ms: Process D arrived (requires 86 frames)
time 1713ms: Process D arrived (requires 86 frames)
time 1714ms: Process D arrived (requires 86 frames)
time 1715ms: Process D arrived (requires 86 frames)
time 1716ms: Process D arrived (requires 86 frames)
time 1717ms: Process D arrived (requires 86 frames)
time 1718ms: Process D arrived (requires 86 frames)
time 1719ms: Process D arrived (requires 86 frames)
time 1720ms: Process D arrived (requires 86 frames)
time 1721ms: Process D arrived (requires 86 frames)
time 1722ms: Process D arrived (requires 86 frames)
time 1723ms: Process D arrived (requires 86 frames)
time 1724ms: Process D arrived (requires 86 frames)
time 1725ms: Process D arrived (requires 86 frames)
time 1726ms: Process D arrived (requires 86 frames)
time 1727ms: Process D arrived (requires 86 frames)
time 1728ms: Process D arrived (requires 86 frames)
time 1729ms: Process D arrived (requires 86 frames)
time 1730ms: Process D arrived (requires 86 frames)
time 1731ms: Process D arrived (requires 86 frames)
time 1732ms: Process D arrived (requires 86 frames)
time 1733ms: Process D arrived (requires 86 frames)
time 1734ms: Process D arrived (requires 86 frames)
time 1735ms: Process D arrived (requires 86 frames)
time 1736ms: Process D arrived (requires 86 frames)
time 1737ms: Process D arrived (requires 86 frames)
time 1738ms: Process D arrived (requires 86 frames)
time 1739ms: Process D arrived (requires 86 frames)
time 1740ms: Process D arrived (requires 86 frames)
time 1741ms: Process D arrived (requires 86 frames)
time 1742ms: Process D arrived (requires 86 frames)
time 1743ms: Process D arrived (requires 86 frames)
time 1744ms: Process D arrived (requires 86 frames)
time 1745ms: Process D arrived (requires 86 frames)
time 1746ms: Process D arrived (requires 86 frames)
time 1747ms: Process D arrived (requires 86 frames)
time 1748ms: Process D arrived (requires 86 frames)
time 1749ms: Process D arrived (requires 86 frames)
time 1750ms: Process D arrived (requires 86 frames)
time 1751ms: Process D arrived (requires 86 frames)
time 1752ms: Process D arrived (requires 86 frames)
time 1753ms: Process D arrived (requires 86 frames)
time 1754ms: Process D arrived (requires 86 frames)
time 1755ms: Process D arrived (requires 86 frames)
time 1756ms: Process D arrived (requires 86 frames)
time 1757ms: Process D arrived (requires 86 frames)
time 1758ms: Process D arrived (requires 86 frames)
time 1759ms: Process D arrived (requires 86 frames)
time 1760ms: Process D arrived (requires 86 frames)
time 1761ms: Process D arrived (requires 86 frames)
time 1762ms: Process D arrived (requires 86 frames)
time 1763ms: Process D arrived (requires 86 frames)
time 1764ms: Process D arrived (requires 86 frames)
time 1765ms: Process D arrived (requires 86 frames)
time 1766ms: Process D arrived (requires 86 frames)
time 1767ms: Process D arrived (requires 86 frames)
time 1768ms: Process D arrived (requires 86 frames)
time 1769ms: Process D arrived (requires 86 frames)
time 1770ms: Process D arrived (requires 86 frames)
time 1771ms: Process D arrived (requires 86 frames)
time 1772ms: Process D arrived (requires 86 frames)
time 1773ms: Process D arrived (requires 86 frames)
time 1774ms: Process D arrived (requires 86 frames)
time 1775ms: Process D arrived (requires 86 frames)
time 1776ms: Process D arrived (requires 86 frames)
time 1777ms: Process D arrived (requires 86 frames)
time 1778ms: Process D arrived (requires 86 frames)
time 1779ms: Process D arrived (requires 86 frames)
time 1780ms: Process D arrived (requires 86 frames)
time 1781ms: Process D arrived (requires 86 frames)
time 1782ms: Process D arrived (requires 86 frames)
time 1783ms: Process D arrived (requires 86 frames)
time 1784ms: Process D arrived (requires 86 frames)
time 1785ms: Process D arrived (requires 86 frames)
time 1786ms: Process D arrived (requires 86 frames)
time 1787ms: Process D arrived (requires 86 frames)
time 1788ms: Process D arrived (requires 86 frames)
time 1789ms: Process D arrived (requires 86 frames)
time 1790ms: Process D arrived (requires 86 frames)
time 1791ms: Process D arrived (requires 86 frames)
time 1792ms: Process D arrived (requires 86 frames)
time 1793ms: Process D arrived (requires 86 frames)
time 1794ms: Process D arrived (requires 86 frames)
time 1795ms: Process D arrived (requires 86 frames)
time 1796ms: Process D arrived (requires 86 frames)
time 1797ms: Process D arrived (requires 86 frames)
time 1798ms: Process D arrived (requires 86 frames)
time 1799ms: Process D arrived (requires 86 frames)
time 1800ms: Process D removed:
time 2650ms: Process B removed:
time 2650ms: Simulator ended (next)
